index,timestamp,TGS826,TGS2611,TGS2603,TGS813,TGS822,TGS2602,TGS823,temperatura,pressao,umidade,c_type,culture_day
1622,1623864748.3346066,15500.0,41100.0,18170.0,30350.0,329.5,1330.0,3090.0,62.06,72.54,8.51,3,2
1623,1623864748.7816265,15300.0,43420.0,18060.0,30120.0,299.7,1179.0,2943.0,61.98,72.04,8.65,3,2
1624,1623864749.46376,15300.0,44920.0,18030.0,29870.0,279.5,1098.0,2863.0,62.06,71.8,8.53,3,2
1625,1623864750.0967655,15430.0,45970.0,18040.0,29810.0,273.0,1040.0,2812.0,62.04,72.11,8.58,3,2
1626,1623864750.7638953,15590.0,46730.0,18070.0,29670.0,265.3,1010.0,2786.0,62.12,71.8,8.69,3,2
1627,1623864751.319075,15840.0,47330.0,18090.0,29770.0,267.7,984.3,2769.0,62.04,72.19,8.7,3,2
1628,1623864751.815664,15980.0,47830.0,18120.0,29730.0,264.8,974.1,2759.0,62.11,72.08,8.82,3,2
1629,1623864752.4618263,16190.0,48130.0,18140.0,29690.0,265.9,966.4,2754.0,62.15,71.88,8.78,3,2
1630,1623864753.014533,16380.0,48350.0,18150.0,29850.0,269.5,964.4,2756.0,62.15,72.43,8.65,3,2
1631,1623864753.6637692,16570.0,48580.0,18180.0,29910.0,271.2,961.1,2755.0,62.12,72.19,8.58,3,2
1632,1623864754.326815,16660.0,48770.0,18190.0,29890.0,271.2,964.0,2760.0,62.19,72.43,8.74,3,2
1633,1623864754.785753,16800.0,48900.0,18210.0,30020.0,273.6,964.0,2763.0,62.16,72.27,8.69,3,2
1634,1623864755.44108,16920.0,49020.0,18210.0,30140.0,276.0,969.8,2768.0,62.16,72.54,8.94,3,2
1635,1623864756.0933611,17020.0,49160.0,18240.0,30100.0,274.8,970.7,2770.0,62.19,71.92,8.74,3,2
1636,1623864756.754799,17140.0,49240.0,18250.0,30140.0,277.2,977.5,2778.0,62.2,72.08,8.77,3,2
1637,1623864757.184705,17230.0,49300.0,18250.0,30330.0,279.5,979.9,2783.0,62.16,72.19,8.81,3,2
1638,1623864757.7857533,17300.0,49360.0,18270.0,30390.0,281.3,984.8,2790.0,62.15,72.35,8.91,3,2
1639,1623864759.0138898,17410.0,49430.0,18300.0,30560.0,283.7,993.5,2802.0,62.15,72.51,8.72,3,2
1640,1623864759.668213,17490.0,49430.0,18340.0,30540.0,283.1,994.5,2807.0,62.15,72.11,8.85,3,2
1641,1623864760.4172125,17550.0,49470.0,18360.0,30670.0,284.8,1002.0,2815.0,62.19,72.51,8.96,3,2
1642,1623864760.7820942,17630.0,49510.0,18370.0,30670.0,286.0,1002.0,2818.0,62.15,71.92,8.89,3,2
1643,1623864761.418435,17680.0,49530.0,18400.0,30760.0,285.4,1008.0,2824.0,62.18,72.11,8.82,3,2
1644,1623864762.732108,17800.0,49510.0,18440.0,31020.0,289.0,1015.0,2837.0,62.11,72.35,8.84,3,2
1645,1623864763.3310344,17850.0,49540.0,18470.0,31130.0,290.2,1018.0,2842.0,62.12,72.43,8.9,3,2
1646,1623864763.8063862,17870.0,49580.0,18510.0,31060.0,289.6,1018.0,2846.0,62.12,72.19,8.86,3,2
1647,1623864764.419669,17930.0,49580.0,18520.0,31130.0,290.2,1021.0,2852.0,62.12,72.08,8.88,3,2
1648,1623864765.093931,17990.0,49570.0,18540.0,31370.0,293.1,1025.0,2860.0,62.07,72.47,8.97,3,2
1649,1623864765.7516382,18000.0,49560.0,18570.0,31420.0,293.1,1025.0,2864.0,62.06,72.51,8.85,3,2
1651,1623864768.736658,21080.0,49970.0,19010.0,33570.0,302.1,1042.0,2930.0,62.18,99.76,11.24,3,2
1652,1623864769.43076,21910.0,49820.0,19300.0,34400.0,305.0,1044.0,2970.0,62.16,99.68,11.28,3,2
1653,1623864769.7815666,22500.0,49650.0,19550.0,34970.0,308.6,1051.0,3005.0,62.16,100.19,11.41,3,2
1654,1623864770.445253,22920.0,49490.0,19790.0,35210.0,309.2,1052.0,3033.0,62.12,99.64,11.42,3,2
1655,1623864771.0082834,23260.0,49320.0,19960.0,35490.0,313.4,1054.0,3060.0,62.08,99.76,11.37,3,2
1656,1623864771.748923,23450.0,49160.0,20130.0,35800.0,314.0,1063.0,3087.0,62.08,100.3,11.21,3,2
1657,1623864772.1813416,23630.0,49010.0,20260.0,35780.0,316.3,1065.0,3105.0,62.14,100.15,11.35,3,2
1658,1623864772.7826655,23760.0,48920.0,20420.0,35780.0,316.9,1067.0,3123.0,62.11,99.99,11.3,3,2
1659,1623864773.4116096,23920.0,48780.0,20510.0,36010.0,320.5,1073.0,3146.0,62.02,100.11,11.1,3,2
1660,1623864773.9840353,24010.0,48700.0,20630.0,35780.0,321.1,1073.0,3158.0,62.04,99.72,11.37,3,2
1661,1623864774.7322836,24080.0,48590.0,20710.0,35800.0,322.3,1078.0,3174.0,62.0,99.72,11.25,3,2
1662,1623864775.4015048,24160.0,48510.0,20790.0,35860.0,324.1,1087.0,3189.0,62.03,100.3,11.18,3,2
1663,1623864775.782097,24300.0,48400.0,20870.0,35720.0,325.3,1086.0,3203.0,61.94,99.79,11.12,3,2
1664,1623864776.4600756,24330.0,48320.0,20950.0,35610.0,324.7,1096.0,3217.0,62.04,100.26,11.21,3,2
1665,1623864777.0927095,24460.0,48250.0,21010.0,35410.0,325.3,1097.0,3228.0,62.02,99.64,11.1,3,2
1666,1623864777.6534407,24580.0,48160.0,21080.0,35300.0,326.5,1100.0,3236.0,62.07,100.03,11.16,3,2
1667,1623864778.392197,24700.0,48090.0,21140.0,35350.0,330.1,1106.0,3252.0,61.99,100.07,11.09,3,2
1668,1623864778.7835898,24800.0,47970.0,21200.0,35270.0,331.3,1110.0,3264.0,62.0,100.26,11.09,3,2
1669,1623864779.4003377,24870.0,47910.0,21250.0,35190.0,330.7,1114.0,3275.0,61.98,100.3,10.75,3,2
1670,1623864780.0648358,25020.0,47770.0,21310.0,34970.0,331.9,1113.0,3284.0,61.91,99.76,10.77,3,2
1671,1623864780.7344325,25130.0,47710.0,21360.0,34690.0,333.1,1118.0,3290.0,62.02,100.03,10.88,3,2
1672,1623864781.3996572,25230.0,47600.0,21440.0,34450.0,330.7,1122.0,3300.0,62.02,99.6,10.92,3,2
1673,1623864781.7821808,25370.0,47480.0,21480.0,34590.0,333.7,1128.0,3315.0,61.99,100.15,10.82,3,2
1674,1623864782.4156106,25430.0,47390.0,21520.0,34290.0,332.5,1133.0,3325.0,62.02,100.19,11.09,3,2
1675,1623864783.078212,25580.0,47290.0,21590.0,34290.0,337.3,1134.0,3335.0,61.98,100.26,11.06,3,2
1676,1623864783.6307032,25690.0,47210.0,21640.0,34110.0,337.3,1132.0,3342.0,61.91,99.72,10.71,3,2
1677,1623864784.389301,25810.0,47110.0,21680.0,34080.0,336.7,1143.0,3357.0,61.98,100.3,10.91,3,2
1678,1623864784.7820415,25950.0,46990.0,21740.0,33850.0,339.0,1143.0,3364.0,61.9,99.95,10.93,3,2
1679,1623864785.4306266,26060.0,46880.0,21800.0,33670.0,339.0,1144.0,3372.0,61.9,99.79,10.9,3,2
1680,1623864786.0947466,26150.0,46780.0,21850.0,33490.0,339.6,1146.0,3380.0,61.9,99.76,10.88,3,2
1681,1623864786.7269006,26250.0,46690.0,21900.0,33240.0,337.3,1152.0,3390.0,61.98,99.6,10.99,3,2
1682,1623864787.3887737,26380.0,46580.0,21940.0,33120.0,340.8,1154.0,3398.0,61.98,99.91,11.0,3,2
1683,1623864787.783167,26450.0,46490.0,22000.0,33020.0,339.0,1160.0,3409.0,61.93,99.6,10.93,3,2
1684,1623864788.420709,26620.0,46370.0,22030.0,32920.0,343.8,1159.0,3417.0,61.87,99.76,10.9,3,2
1685,1623864789.1111343,26780.0,46230.0,22070.0,32820.0,344.4,1167.0,3429.0,61.93,99.99,10.99,3,2
1686,1623864789.7268815,26850.0,46120.0,22140.0,32490.0,343.2,1167.0,3434.0,61.97,99.68,10.95,3,2
1687,1623864790.401555,26970.0,46020.0,22190.0,32460.0,344.4,1167.0,3444.0,61.93,99.72,10.76,3,2
1688,1623864790.786126,27100.0,45920.0,22230.0,32320.0,345.6,1171.0,3453.0,61.91,99.72,10.79,3,2
1689,1623864791.4124851,27140.0,45810.0,22270.0,32320.0,346.2,1181.0,3466.0,61.97,100.22,10.81,3,2
1690,1623864792.0837595,27300.0,45670.0,22300.0,32150.0,348.6,1183.0,3474.0,61.89,99.95,10.89,3,2
1691,1623864792.6495764,27420.0,45550.0,22350.0,31880.0,346.2,1186.0,3480.0,62.0,100.11,10.79,3,2
1692,1623864793.4142883,27460.0,45450.0,22400.0,31900.0,348.6,1192.0,3491.0,61.97,100.26,10.81,3,2
1693,1623864793.7823634,27610.0,45340.0,22460.0,31650.0,349.2,1191.0,3495.0,61.9,99.64,10.85,3,2
1694,1623864794.4068508,27760.0,45240.0,22500.0,31530.0,349.2,1196.0,3506.0,61.93,99.6,10.85,3,2
1695,1623864795.0627012,27850.0,45110.0,22530.0,31550.0,352.8,1201.0,3519.0,61.93,100.34,10.72,3,2
1696,1623864795.7419045,27920.0,44980.0,22560.0,31240.0,351.6,1204.0,3525.0,61.98,100.19,10.81,3,2
1697,1623864796.2968194,28170.0,44880.0,22610.0,31220.0,355.9,1206.0,3534.0,61.93,100.07,10.89,3,2
1698,1623864796.7817135,28270.0,44770.0,22660.0,31150.0,355.9,1210.0,3543.0,61.89,99.99,10.72,3,2
1699,1623864797.4056675,28340.0,44680.0,22720.0,30840.0,355.9,1209.0,3547.0,61.94,99.72,10.79,3,2
1700,1623864798.08204,28410.0,44520.0,22750.0,30890.0,356.5,1219.0,3559.0,61.94,100.3,10.69,3,2
1701,1623864798.7382357,28640.0,44420.0,22790.0,30760.0,358.9,1221.0,3568.0,61.89,100.03,10.83,3,2
1702,1623864799.3685217,28730.0,44290.0,22820.0,30670.0,358.9,1221.0,3578.0,61.83,99.87,10.77,3,2
1703,1623864799.7813373,28810.0,44150.0,22840.0,30390.0,358.9,1227.0,3584.0,61.99,100.03,10.76,3,2
1704,1623864800.3969152,28930.0,44090.0,22920.0,30330.0,361.3,1229.0,3592.0,61.89,99.76,10.83,3,2
1705,1623864801.0861168,29060.0,43960.0,22950.0,30160.0,361.9,1232.0,3600.0,61.98,99.91,10.76,3,2
1706,1623864801.6914332,29180.0,43850.0,22970.0,30040.0,361.3,1236.0,3608.0,61.99,99.99,10.69,3,2
1707,1623864802.3938012,29310.0,43720.0,23020.0,30140.0,365.5,1242.0,3621.0,61.97,100.3,10.65,3,2
1708,1623864802.9376984,29450.0,43610.0,23050.0,29950.0,366.7,1245.0,3630.0,61.87,99.95,10.79,3,2
1709,1623864803.3821175,29580.0,43500.0,23100.0,29850.0,367.3,1249.0,3639.0,61.9,100.15,10.78,3,2
1710,1623864804.078886,29610.0,43360.0,23140.0,29650.0,365.5,1256.0,3648.0,61.98,100.15,10.6,3,2
1711,1623864804.6328282,29800.0,43260.0,23180.0,29670.0,370.9,1257.0,3655.0,61.94,100.19,10.72,3,2
1712,1623864805.2876418,29820.0,43160.0,23220.0,29590.0,368.5,1262.0,3666.0,61.94,100.3,10.67,3,2
1713,1623864805.7816234,30040.0,43010.0,23250.0,29470.0,370.9,1265.0,3674.0,61.91,100.03,10.81,3,2
1714,1623864806.3909583,30130.0,42910.0,23310.0,29210.0,369.1,1266.0,3680.0,61.95,99.72,10.72,3,2
1715,1623864807.0579846,30240.0,42780.0,23330.0,29110.0,369.1,1272.0,3690.0,62.02,100.03,10.84,3,2
1716,1623864807.6191216,30350.0,42660.0,23360.0,29190.0,373.3,1274.0,3700.0,61.86,99.83,10.63,3,2
1717,1623864808.3903928,30330.0,42550.0,23420.0,28930.0,370.9,1281.0,3707.0,61.97,99.64,10.79,3,2
1718,1623864808.7820349,30630.0,42460.0,23450.0,28840.0,375.1,1281.0,3712.0,61.93,99.72,10.71,3,2
1719,1623864809.385705,30700.0,42300.0,23510.0,28720.0,374.5,1288.0,3726.0,61.97,99.6,10.72,3,2
1720,1623864810.0369482,30850.0,42210.0,23510.0,28740.0,378.1,1291.0,3735.0,61.89,99.83,10.7,3,2
1721,1623864810.700355,30980.0,42100.0,23570.0,28590.0,378.8,1294.0,3741.0,61.93,99.79,10.64,3,2
1722,1623864811.4022498,31100.0,41970.0,23610.0,28470.0,378.8,1300.0,3752.0,61.95,99.68,10.62,3,2
1723,1623864811.7816014,31180.0,41870.0,23640.0,28400.0,379.4,1306.0,3761.0,61.93,99.72,10.82,3,2
1724,1623864812.3903427,31290.0,41760.0,23680.0,28320.0,381.8,1308.0,3769.0,61.97,99.91,10.74,3,2
1725,1623864813.0788498,31330.0,41630.0,23710.0,28380.0,382.4,1319.0,3782.0,61.98,100.34,10.58,3,2
1726,1623864813.7067628,31560.0,41520.0,23740.0,28270.0,385.4,1321.0,3790.0,61.97,100.3,10.65,3,2
1727,1623864814.3922398,31650.0,41400.0,23780.0,28050.0,383.6,1322.0,3797.0,62.0,99.95,10.66,3,2
1728,1623864814.8479738,31750.0,41290.0,23810.0,28100.0,386.6,1331.0,3809.0,61.97,100.3,10.68,3,2
1729,1623864815.393437,31920.0,41170.0,23860.0,27900.0,386.0,1331.0,3816.0,61.95,99.68,10.61,3,2
1730,1623864816.0820632,31950.0,41050.0,23880.0,27860.0,387.2,1342.0,3829.0,61.99,100.26,10.66,3,2
1731,1623864816.7444804,32200.0,40940.0,23910.0,27830.0,389.6,1343.0,3837.0,61.89,99.91,10.64,3,2
1732,1623864817.3583703,32280.0,40830.0,23960.0,27700.0,392.7,1344.0,3844.0,61.91,99.79,10.67,3,2
1733,1623864817.7845786,32410.0,40720.0,23980.0,27720.0,393.3,1352.0,3855.0,61.91,100.03,10.57,3,2
1734,1623864818.3846223,32530.0,40610.0,24030.0,27590.0,393.9,1354.0,3863.0,61.91,99.72,10.57,3,2
1735,1623864819.0319982,32650.0,40500.0,24070.0,27430.0,393.3,1361.0,3872.0,61.97,99.72,10.79,3,2
1736,1623864819.6858366,32760.0,40370.0,24110.0,27490.0,396.9,1368.0,3885.0,61.95,100.15,10.67,3,2
1737,1623864820.3724954,32890.0,40270.0,24130.0,27330.0,396.9,1369.0,3891.0,61.93,99.83,10.55,3,2
1738,1623864820.7822585,33010.0,40170.0,24170.0,27310.0,399.3,1375.0,3903.0,61.91,99.83,10.51,3,2
1739,1623864821.4114554,33060.0,40060.0,24210.0,27170.0,398.7,1381.0,3910.0,61.97,99.72,10.65,3,2
1740,1623864822.0584338,33220.0,39930.0,24240.0,27100.0,399.3,1385.0,3919.0,62.02,99.91,10.65,3,2
1741,1623864822.6024957,33350.0,39830.0,24270.0,27030.0,401.2,1389.0,3928.0,61.97,99.68,10.62,3,2
1742,1623864823.258563,33470.0,39720.0,24310.0,27000.0,403.6,1394.0,3938.0,61.94,99.72,10.57,3,2
1743,1623864824.036962,33590.0,39590.0,24330.0,27000.0,405.4,1402.0,3950.0,61.93,99.99,10.57,3,2
1744,1623864824.3814623,33690.0,39500.0,24390.0,26810.0,404.8,1406.0,3959.0,61.98,99.64,10.64,3,2
1745,1623864825.042198,33770.0,39390.0,24400.0,26900.0,407.8,1415.0,3971.0,61.98,100.26,10.63,3,2
1746,1623864825.602294,33900.0,39260.0,24410.0,26750.0,407.2,1419.0,3978.0,62.0,100.19,10.54,3,2
1747,1623864826.3973894,34060.0,39180.0,24480.0,26660.0,408.4,1421.0,3986.0,61.98,99.68,10.48,3,2
1748,1623864826.7807436,34120.0,39050.0,24490.0,26640.0,410.3,1431.0,3997.0,62.02,100.15,10.68,3,2
1749,1623864827.3812923,34330.0,38930.0,24550.0,26540.0,412.1,1432.0,4006.0,61.95,99.79,10.69,3,2
1751,1623864832.9266872,32920.0,36030.0,25370.0,24760.0,426.1,1490.0,4173.0,61.65,56.69,8.16,3,2
1752,1623864833.386372,34420.0,34350.0,25650.0,23050.0,435.3,1504.0,4224.0,61.47,55.8,7.01,3,2
1753,1623864834.0190284,36690.0,32870.0,26070.0,22030.0,448.7,1532.0,4312.0,61.29,55.37,6.73,3,2
1754,1623864834.6025746,38690.0,31600.0,26570.0,21400.0,461.6,1578.0,4423.0,61.33,55.52,6.56,3,2
1755,1623864835.2631123,40930.0,30590.0,27020.0,21150.0,478.2,1626.0,4538.0,61.08,55.17,6.24,3,2
1756,1623864836.0166986,42510.0,29690.0,27370.0,21020.0,494.3,1691.0,4649.0,61.06,55.21,6.38,3,2
1757,1623864836.3826735,44030.0,28940.0,27640.0,20930.0,507.3,1758.0,4755.0,60.99,55.05,6.26,3,2
1758,1623864837.0155616,45060.0,28200.0,27810.0,20940.0,522.2,1836.0,4861.0,60.97,55.56,6.08,3,2
1759,1623864837.680101,46180.0,27600.0,27960.0,20960.0,536.6,1908.0,4957.0,60.84,55.05,6.07,3,2
1760,1623864838.371312,47000.0,27050.0,27980.0,21090.0,551.6,1984.0,5045.0,60.76,55.37,6.04,3,2
1761,1623864838.9214249,47670.0,26570.0,28000.0,21140.0,562.2,2056.0,5119.0,60.67,55.29,6.14,3,2
1762,1623864839.381967,48030.0,26150.0,27980.0,21170.0,569.8,2125.0,5179.0,60.7,55.37,6.04,3,2
1763,1623864840.0376103,48460.0,25760.0,27930.0,21250.0,579.2,2190.0,5233.0,60.67,55.29,5.94,3,2
1764,1623864841.3439178,48980.0,25080.0,27810.0,21560.0,597.5,2310.0,5342.0,60.52,55.56,6.0,3,2
1765,1623864842.0185304,49290.0,24810.0,27760.0,21660.0,605.7,2357.0,5383.0,60.42,55.33,5.94,3,2
1766,1623864842.38193,49350.0,24560.0,27700.0,21780.0,610.2,2398.0,5414.0,60.35,55.17,6.09,3,2
1767,1623864843.001513,49560.0,24380.0,27680.0,21880.0,617.2,2437.0,5448.0,60.32,55.25,5.98,3,2
1768,1623864843.6969707,49490.0,24160.0,27640.0,21960.0,619.1,2469.0,5473.0,60.27,54.98,5.98,3,2
1769,1623864844.3326926,49670.0,23970.0,27630.0,22080.0,622.2,2498.0,5495.0,60.26,55.01,6.22,3,2
1770,1623864844.922416,49850.0,23810.0,27590.0,22200.0,627.3,2524.0,5513.0,60.26,55.29,6.09,3,2
1771,1623864845.3819149,49780.0,23650.0,27600.0,22370.0,631.8,2546.0,5537.0,60.2,55.37,5.82,3,2
1772,1623864846.052837,49760.0,23520.0,27610.0,22440.0,634.3,2562.0,5549.0,60.16,55.17,6.14,3,2
1773,1623864846.6655836,49980.0,23410.0,27590.0,22630.0,630.5,2577.0,5569.0,60.11,55.41,5.78,3,2
1774,1623864847.3652525,49920.0,23260.0,27610.0,22820.0,640.1,2592.0,5583.0,60.06,55.37,5.75,3,2
1775,1623864847.909571,49960.0,23160.0,27620.0,22940.0,643.9,2602.0,5592.0,60.05,55.41,6.04,3,2
1776,1623864849.029901,50170.0,23000.0,27660.0,23130.0,647.1,2612.0,5612.0,59.97,55.25,6.19,3,2
1777,1623864849.587597,50170.0,22920.0,27680.0,23270.0,647.7,2618.0,5617.0,59.96,55.48,5.94,3,2
1778,1623864850.3233392,50210.0,22860.0,27700.0,23380.0,650.3,2624.0,5629.0,59.95,55.48,6.06,3,2
1779,1623864851.0057302,50140.0,22770.0,27720.0,23500.0,652.2,2628.0,5634.0,59.9,55.56,6.12,3,2
1780,1623864851.381614,50210.0,22730.0,27750.0,23610.0,652.8,2627.0,5639.0,59.85,55.17,5.99,3,2
1781,1623864852.0101538,50120.0,22660.0,27760.0,23740.0,654.1,2634.0,5647.0,59.85,55.21,5.88,3,2
1782,1623864852.6755335,50210.0,22590.0,27790.0,23800.0,653.5,2636.0,5650.0,59.81,55.13,6.17,3,2
1783,1623864853.3352976,50190.0,22540.0,27800.0,23920.0,658.6,2636.0,5657.0,59.76,55.01,5.79,3,2
1784,1623864854.9976623,50300.0,22380.0,27870.0,24310.0,660.5,2643.0,5672.0,59.75,55.52,6.18,3,2
1785,1623864855.583019,50350.0,22340.0,27890.0,24400.0,660.5,2642.0,5674.0,59.71,55.01,5.95,3,2
1786,1623864856.2341795,50370.0,22290.0,27880.0,24530.0,663.7,2648.0,5674.0,59.73,55.41,5.8,3,2
1787,1623864857.0002422,50350.0,22260.0,27900.0,24620.0,660.5,2651.0,5686.0,59.71,55.25,6.15,3,2
1788,1623864857.3820214,50510.0,22160.0,27910.0,24790.0,665.6,2654.0,5693.0,59.66,55.37,6.01,3,2
1789,1623864858.657859,50330.0,22130.0,27920.0,24960.0,665.6,2655.0,5697.0,59.63,55.09,5.75,3,2
1790,1623864859.2344542,50490.0,22090.0,27950.0,25070.0,668.2,2660.0,5700.0,59.64,55.44,5.8,3,2
1791,1623864859.9874587,50530.0,22060.0,27950.0,25180.0,668.9,2663.0,5703.0,59.62,55.48,5.83,3,2
1792,1623864860.3815527,50720.0,22010.0,27940.0,25330.0,669.5,2666.0,5707.0,59.6,55.6,6.23,3,2
1793,1623864861.004628,50770.0,21990.0,27980.0,25330.0,670.8,2665.0,5710.0,59.55,55.05,5.94,3,2
1794,1623864861.70338,50720.0,21960.0,27980.0,25410.0,670.8,2666.0,5715.0,59.55,55.05,6.06,3,2
1795,1623864862.316105,50600.0,21920.0,27980.0,25560.0,671.4,2671.0,5716.0,59.55,55.52,6.03,3,2
1796,1623864863.036827,50790.0,21900.0,28010.0,25580.0,672.7,2669.0,5719.0,59.52,55.09,6.05,3,2
1797,1623864863.38228,50860.0,21880.0,28000.0,25700.0,674.0,2672.0,5720.0,59.51,55.21,5.75,3,2
1798,1623864863.990407,50740.0,21850.0,28010.0,25750.0,673.3,2675.0,5728.0,59.52,55.13,6.1,3,2
1799,1623864864.6423676,50790.0,21810.0,27980.0,25860.0,674.0,2679.0,5726.0,59.52,55.33,6.09,3,2
1800,1623864865.328202,50860.0,21790.0,28010.0,25990.0,675.3,2682.0,5730.0,59.52,55.41,5.99,3,2
1801,1623864865.9804666,50880.0,21780.0,28010.0,26100.0,677.2,2685.0,5736.0,59.44,55.37,5.97,3,2
1802,1623864866.3814688,50930.0,21760.0,28010.0,26180.0,679.1,2688.0,5739.0,59.46,55.44,5.76,3,2
1803,1623864867.0069892,50770.0,21720.0,28020.0,26180.0,677.2,2686.0,5738.0,59.48,55.01,5.75,3,2
1804,1623864867.6587152,50950.0,21710.0,28010.0,26380.0,677.8,2691.0,5739.0,59.43,55.64,6.12,3,2
1805,1623864868.3048754,50980.0,21700.0,28020.0,26310.0,678.5,2689.0,5743.0,59.46,54.98,5.72,3,2
1806,1623864868.97954,51050.0,21640.0,28030.0,26400.0,677.8,2692.0,5743.0,59.47,55.13,6.01,3,2
1807,1623864869.3872457,51070.0,21660.0,28000.0,26540.0,680.4,2694.0,5748.0,59.41,55.17,5.85,3,2
1808,1623864869.9858112,51100.0,21620.0,28030.0,26590.0,679.8,2696.0,5748.0,59.43,55.13,5.78,3,2
1809,1623864870.6661544,51120.0,21600.0,28020.0,26710.0,682.3,2698.0,5754.0,59.41,55.25,5.84,3,2
1810,1623864871.3340826,51070.0,21580.0,28000.0,26760.0,681.1,2700.0,5751.0,59.38,55.09,5.77,3,2
1811,1623864871.882634,51120.0,21570.0,28010.0,26900.0,683.6,2703.0,5757.0,59.37,55.44,5.84,3,2
1812,1623864872.3816607,51170.0,21530.0,28020.0,26900.0,683.0,2706.0,5758.0,59.38,55.37,6.14,3,2
1813,1623864873.032059,51100.0,21510.0,28050.0,26860.0,682.3,2705.0,5758.0,59.38,55.21,6.1,3,2
1814,1623864874.3084724,51260.0,21470.0,28020.0,27140.0,684.9,2710.0,5759.0,59.35,55.48,6.1,3,2
1815,1623864874.991594,51210.0,21470.0,28020.0,27160.0,683.6,2713.0,5765.0,59.36,55.33,5.89,3,2
1816,1623864875.380969,51210.0,21430.0,28010.0,27240.0,684.9,2716.0,5767.0,59.36,55.52,5.66,3,2
1817,1623864876.006474,51280.0,21400.0,28020.0,27260.0,684.3,2719.0,5768.0,59.37,55.41,5.9,3,2
1818,1623864876.6733804,51210.0,21370.0,28050.0,27310.0,684.9,2720.0,5775.0,59.32,54.98,6.16,3,2
1819,1623864877.296101,51450.0,21360.0,28030.0,27470.0,689.4,2722.0,5774.0,59.29,55.29,6.0,3,2
1820,1623864877.9472575,51430.0,21350.0,28010.0,27560.0,688.8,2725.0,5780.0,59.31,55.68,6.02,3,2
1821,1623864878.981178,51400.0,21300.0,28020.0,27580.0,688.1,2731.0,5783.0,59.31,55.48,6.04,3,2
1822,1623864879.6347237,51570.0,21320.0,28020.0,27740.0,692.0,2733.0,5790.0,59.26,55.48,5.72,3,2
1823,1623864880.3329823,51480.0,21250.0,28020.0,27790.0,691.4,2736.0,5788.0,59.25,55.56,5.78,3,2
1824,1623864880.9494205,51670.0,21270.0,28020.0,27830.0,690.7,2736.0,5790.0,59.24,55.37,5.84,3,2
1825,1623864881.381018,51710.0,21220.0,28020.0,27880.0,692.6,2743.0,5793.0,59.27,55.44,5.96,3,2
1826,1623864882.6558883,51760.0,21150.0,28020.0,27950.0,695.2,2743.0,5796.0,59.23,55.09,6.03,3,2
1827,1623864883.3130248,51960.0,21160.0,28010.0,28050.0,695.2,2750.0,5799.0,59.21,55.37,5.87,3,2
1828,1623864883.9810362,51790.0,21170.0,28000.0,28120.0,695.2,2753.0,5799.0,59.26,55.64,5.93,3,2
1829,1623864884.531903,51590.0,21160.0,27990.0,28080.0,693.3,2756.0,5800.0,59.27,55.52,5.8,3,2
1830,1623864884.982479,51810.0,21140.0,28010.0,28210.0,696.5,2753.0,5803.0,59.2,55.25,6.11,3,2
1831,1623864885.6432092,51690.0,21110.0,28000.0,28160.0,693.3,2756.0,5802.0,59.23,55.05,5.84,3,2
1832,1623864886.291864,51710.0,21090.0,28020.0,28180.0,693.9,2758.0,5803.0,59.25,54.98,6.05,3,2
1833,1623864886.9828043,51710.0,21070.0,27990.0,28420.0,698.5,2763.0,5807.0,59.2,55.72,5.82,3,2
1834,1623864887.522072,51710.0,21060.0,27980.0,28380.0,695.2,2767.0,5810.0,59.24,55.6,5.78,3,2
1835,1623864887.9821177,51740.0,21030.0,27980.0,28360.0,695.9,2770.0,5810.0,59.23,55.6,5.88,3,2
1836,1623864888.639984,52050.0,21020.0,27990.0,28470.0,699.7,2769.0,5815.0,59.19,55.41,6.02,3,2
1837,1623864889.1988895,51960.0,21020.0,28020.0,28380.0,697.2,2768.0,5815.0,59.23,54.98,5.96,3,2
1838,1623864889.8656983,51930.0,20990.0,28010.0,28490.0,699.1,2769.0,5810.0,59.2,55.21,5.89,3,2
1839,1623864890.6283898,51980.0,20970.0,27990.0,28470.0,699.1,2771.0,5812.0,59.25,55.33,5.96,3,2
1840,1623864891.6262362,51930.0,20960.0,27970.0,28760.0,700.4,2781.0,5824.0,59.18,55.64,5.96,3,2
1841,1623864892.2174273,52010.0,20920.0,27990.0,28590.0,697.8,2780.0,5815.0,59.25,55.44,5.94,3,2
1844,1623864955.22461,67950.0,14040.0,26080.0,34010.0,991.6,4143.0,6664.0,61.78,99.72,8.98,3,2
1845,1623864955.8222544,68140.0,13980.0,26030.0,34140.0,996.4,4162.0,6674.0,61.76,99.99,8.9,3,2
1846,1623864956.553411,68340.0,13930.0,26000.0,34010.0,1000.0,4174.0,6682.0,61.76,99.83,8.79,3,2
1847,1623864956.9816256,68140.0,13870.0,25970.0,34010.0,1000.0,4190.0,6684.0,61.78,99.68,8.9,3,2
1848,1623864957.5831833,68260.0,13780.0,25930.0,33950.0,1003.0,4211.0,6691.0,61.82,100.07,8.71,3,2
1851,1623864963.1192172,62240.0,13110.0,25540.0,34320.0,1029.0,4367.0,6742.0,61.76,76.92,8.49,3,2
1852,1623864964.2264814,20570.0,25170.0,19850.0,32080.0,634.3,2693.0,4460.0,61.89,73.09,8.07,3,2
1853,1623864964.9084885,17070.0,34370.0,18720.0,31000.0,459.2,1859.0,3619.0,61.97,72.86,8.41,3,2
