@relation AllCandidas_TRAIN

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute temperatura numeric
@attribute pressao numeric
@attribute umidade numeric
@attribute culture_day {1,2,3}
@attribute class {1,2,3,4,5,6}

@data
23090,50420,18990,37320,315.1,1163,3040,62.59,73.95,10.4,2,5
38000,40500,21450,21160,316.3,1051,3236,62.16,54.12,7.5,1,5
10020,57300,12470,22130,186.4,570.2,1754,61.83,72.43,8.95,2,4
89400,5381,14460,36800,2209,11480,7609,36.35,56.38,19.87,2,6
20110,62390,13320,43540,174.2,614.6,1885,61.3,73.95,10.42,1,1
33400,31050,26730,13850,327.1,1078,3913,61.34,54.47,5.48,1,2
30330,51690,18780,28800,264.8,830.7,2704,62.93,100.07,12.24,1,5
19410,31790,18920,42220,441.4,2090,3843,60.85,74.18,9.65,1,1
77320,9911,18070,36330,1347,7266,6913,61.01,53.88,6.5,1,6
18080,58280,15570,31260,227.7,687.9,2204,63.9,99.99,12.43,2,1
36270,48010,19640,27880,289,1029,2996,62.86,100.03,12.11,1,5
34760,28660,27010,16870,464.1,1582,4492,59.25,55.41,6.02,2,2
11680,60150,12590,29150,215.5,675.9,1855,62.35,100.07,10.36,2,2
17910,51760,17320,20890,228.3,699.9,2410,61.66,99.79,11.15,2,4
23880,50090,20970,32080,278.9,947.6,3078,60.85,100.15,10.83,2,4
57480,13570,25910,23500,947.3,3737,6308,60.35,55.29,6,2,3
35000,30030,27010,18260,461,1606,4510,59.52,55.64,6.15,2,2
26330,48380,20280,23620,280.7,892.4,2943,63.89,99.91,11.62,2,1
21260,54580,17790,28340,247.7,757.8,2521,63.83,99.99,11.78,2,1
53020,33140,29460,27650,396.9,1376,4593,59.73,54.04,7,1,1
20170,54450,17230,26300,243.6,742,2440,63.85,99.99,12.02,2,1
16980,52070,17940,33930,281.9,962,2729,61.15,73.09,9.12,2,3
48370,23560,27970,22800,624.8,2459,5507,59.89,55.52,6.06,2,3
15030,65020,11810,41130,177.7,588.7,1695,64.42,74.03,9.41,1,1
21860,56360,16150,27720,212.6,630.7,2216,61.99,99.91,12.54,1,1
20660,59280,16560,39940,235.9,664.9,2293,63.39,100.03,11.8,1,5
26020,35200,18990,10340,252.4,727.1,2629,62.67,54.55,5.8,1,2
19360,63360,13560,38890,193.9,554.9,1859,64.03,99.91,12.18,1,1
41590,30160,28780,20620,432.8,1528,4672,61.82,54.43,6.1,2,1
33710,30380,26190,14840,431.6,1503,4297,60.13,55.6,6.09,2,2
77660,9242,17600,35690,1411,7592,6966,61.24,53.84,6.41,1,6
19510,51540,18390,23370,241.8,750.6,2582,61.49,100.15,11.05,2,4
22570,51310,20410,31460,267.1,888.2,2951,60.88,100.22,10.98,2,4
21050,52910,17700,24650,247.1,761.9,2513,63.87,99.95,11.84,2,1
36790,41460,24070,32580,409.1,1467,3978,62.7,99.76,12.21,2,5
104700,7305,6026,64990,3378,25360,7774,54.5,54.16,8.26,1,6
16240,51030,17430,29090,272.4,934.7,2644,61.97,72.9,9.11,2,3
28060,48940,18640,21330,247.1,766,2626,63.97,99.87,11.59,1,1
27270,51790,17940,24500,238.3,733.4,2515,64.01,99.87,11.47,1,1
25580,53240,19100,36650,273,922.8,2830,64.61,99.91,10.58,2,1
19680,45370,20050,30950,300.9,1115,3127,62.95,71.88,8.1,2,3
17570,59090,17520,51220,237.1,783.7,2519,60.88,100.15,11.29,2,4
45160,32470,27800,21560,439.5,1491,4497,62.16,54.7,6.08,1,5
90290,7305,6072,69060,3076,22200,7555,59.52,100.11,13.54,1,6
20510,56810,15860,26540,207.3,591.3,2146,63.16,99.87,12.17,1,1
80900,7263,8799,42460,2264,15310,7734,63.43,99.83,11.39,1,6
55280,33700,29240,28340,404.2,1430,4623,59.51,53.96,7.22,1,1
45700,30230,29100,24360,457.3,1546,4731,61.26,54.47,6.17,1,5
42300,33130,26360,37100,501.1,1987,4802,62.03,54.27,6.07,1,2
30400,55160,18380,33980,234.2,710.1,2543,61.77,100.07,12.55,1,1
19290,56270,18750,39940,245.3,809,2679,60.87,100.11,11.16,2,4
9391,57910,11460,22280,195.1,602.9,1670,62.12,72.54,8.92,2,2
41560,33200,28230,18790,359.5,1174,4205,61.43,54.39,6.25,1,1
19200,56270,16700,28760,235.9,715.5,2354,63.87,99.91,12.01,2,1
7572,58600,8132,17310,146,442.4,1172,63.16,71.65,8.83,1,2
7626,62940,7679,21500,134.5,418.7,1104,64.49,72.31,8.67,1,2
12370,59790,10650,21160,164.4,489.6,1484,64,100.03,10.82,1,2
26430,45270,21770,26700,334.9,1123,3347,61.89,100.3,10.88,2,3
23730,49690,20950,29570,275.4,922.8,3049,60.92,100.11,10.96,2,4
30080,55580,18260,34590,231.8,703,2521,61.76,100.03,12.69,1,1
87190,3814,9133,32950,2357,14960,7702,54.06,54.39,8.34,2,6
7772,55570,9170,16500,136.8,456.4,1295,63.09,72,8.54,1,2
42080,33300,28900,23310,368.5,1190,4310,60.95,54.31,6.23,1,1
40140,38600,24840,31650,443.2,1623,4234,62.19,99.83,12.34,2,5
47520,29850,28690,22570,470.9,1664,4803,62.1,54.43,5.93,1,5
21810,47430,19510,19660,257.7,810.8,2773,61.47,100.11,11.15,2,4
57510,21560,30530,28720,679.1,2353,5805,61.39,100.3,8.87,2,4
40270,29110,27060,25410,538.5,2031,4953,59.54,55.25,5.95,2,2
49440,28830,29760,33900,512.3,1925,5232,61.64,72.74,6.16,2,1
46880,30540,29010,29890,480.7,1676,4860,60.89,54.66,6.01,1,5
87980,3814,9189,35190,2287,14870,7695,54.22,54.31,8.14,2,6
82340,7411,15320,39150,1659,9519,7201,61.97,53.92,5.99,1,6
40680,34130,26980,19590,396.9,1289,4175,62.9,54.39,6.33,2,1
19160,56880,18990,52640,254.7,843.7,2742,60.84,100.19,10.85,2,4
22760,56700,17490,34510,242.4,700.3,2433,64.03,99.95,11.37,1,5
15170,57610,15660,28180,213.7,641.6,2168,61.6,99.76,11.52,2,4
55150,22630,28010,31900,654.8,2761,5809,60.18,54.04,6.65,2,5
35190,32780,27030,16470,329.5,1133,4010,61.79,54.43,5.37,1,2
25050,49800,19680,24430,271.8,856.3,2835,63.86,99.95,11.56,2,1
42630,30090,29190,24020,448.1,1570,4769,61.37,54.43,6.06,2,1
20290,48900,18660,19850,247.7,766,2631,61.55,100.34,11.13,2,4
72870,9609,20280,29070,1325,6040,6770,62.15,53.92,6.35,1,6
43590,33010,27710,19960,420,1364,4348,61.97,54.66,6.27,1,5
21300,57150,16370,34320,237.1,733.9,2337,64.41,100.07,11.31,1,5
11590,59290,10480,20390,166.1,482.9,1460,63.04,100.11,10.9,1,2
22730,48280,20260,22680,264.8,840.9,2887,61.26,100.26,10.91,2,4
46820,27400,29870,39420,560.4,2118,5456,58.2,55.37,6.05,2,4
74370,8625,16930,37100,1558,8545,7220,64.27,99.99,11.23,1,6
18400,61140,13200,49240,162.1,729.8,1971,60.92,74.07,10.16,1,1
48240,23250,28350,27280,638.8,2429,5541,58.94,55.33,6.02,2,3
46300,30490,29060,25500,458.6,1578,4760,61.44,54.55,5.97,1,5
46540,27170,28050,20780,541.6,1955,5015,60.78,55.09,6.2,2,3
53240,20560,27730,26800,709.4,2897,5890,59.66,55.37,5.75,2,3
47880,33040,27500,26350,415.7,1504,4471,60.75,53.84,6.69,1,5
33370,49170,19520,27190,278.9,912.8,2871,62.79,99.99,12.2,1,5
9320,58280,11440,23030,195.1,607.7,1670,62.14,72.51,8.9,2,2
46720,23930,27930,21290,607.6,2363,5407,59.82,55.48,5.96,2,3
11250,55920,13460,31780,228.3,848.8,2102,62.83,72.82,8.5,2,2
24260,49500,19280,22770,267.7,836.7,2771,63.83,99.95,11.66,2,1
20830,47600,18910,18550,247.1,780.6,2670,61.66,99.68,10.89,2,4
56410,22140,27740,32780,673.3,2894,5896,59.51,54,6.9,2,5
52130,27200,29610,37440,552.2,2151,5448,61.66,54.35,5.78,2,1
84620,7193,6709,40050,2522,19380,7822,51.46,74.07,15.26,2,6
14340,64200,11860,43620,165,611.1,1719,64.79,73.68,9.04,1,1
37290,29180,28890,20070,442,1504,4658,59.06,55.6,5.87,2,4
81320,7305,7034,49440,2542,18450,7768,63.75,99.91,11.43,1,6
9286,49800,12570,18020,208.5,771,1933,62.07,72.62,8.74,2,2
12630,58320,13190,26510,189.3,618.9,1875,64.14,73.09,9.47,2,1
16200,51540,12630,15550,183.5,577.5,1775,64.18,100.07,10.97,1,2
59720,33790,28650,30820,431.6,1620,4749,59.18,53.96,7.28,1,1
18290,49420,16860,18280,244.7,756,2413,61.98,100.22,10.91,2,2
12810,57560,13020,23880,216.6,628.1,1863,61.98,100.42,11.61,2,2
17740,48270,18740,30460,281.9,994,2858,62.27,72,8.52,2,3
32740,30490,26390,12430,322.3,1062,3852,61.21,54.51,5.51,1,2
43160,26760,29880,24490,509.8,1803,5120,58.89,55.17,5.9,2,4
19220,50630,18330,31850,293.1,1010,2818,62.19,100.15,10.57,2,3
71200,10810,24420,29870,1135,4963,6954,62.02,100.11,8.91,2,3
51050,21690,28160,27430,676.6,2650,5732,59.25,55.44,5.94,2,3
55630,22600,27780,31420,662.4,2830,5835,59.75,54,6.77,2,5
18710,57590,18430,46970,244.7,817.3,2650,60.81,100.15,11.09,2,4
24920,58030,16470,36440,225.4,706.1,2321,64.39,99.91,11.04,1,1
39190,37240,24690,24540,384.2,1261,3851,63.81,54.47,6.13,2,1
45350,33630,29360,29890,388.4,1296,4488,60.13,54.35,6.4,1,1
29130,42600,22820,25140,359.5,1205,3559,61.83,100.26,10.77,2,3
40330,30380,28100,17320,420,1470,4516,62.22,54.39,6.15,2,1
13690,58640,14070,27210,206.7,606.4,1959,61.77,100.38,11.75,2,4
51140,27560,29580,35980,543.5,2113,5405,61.76,54.35,5.95,2,1
54040,26730,28210,20320,546.6,2046,5135,63.02,54.47,5.78,1,5
85770,7228,6026,41160,3044,25310,7914,58.59,99.95,13.05,2,6
86830,7052,9357,37160,2254,14810,7683,56.42,54.27,7.52,2,6
90420,7277,6009,46410,3107,27400,7935,46.64,99.99,21.73,2,6
45270,30950,28500,21210,443.8,1530,4633,62.02,54.51,6.23,1,5
41890,29750,29070,21880,443.2,1552,4734,61.48,54.55,6.11,2,1
42300,35170,26480,23160,407.8,1343,4165,63.36,54.35,6.15,2,1
80480,7263,11960,42730,2203,14600,7702,63.45,99.91,11.3,1,6
33270,39720,24260,26700,401.2,1393,3927,61.97,99.87,10.66,2,3
8826,55630,11800,24260,195.7,725.8,1811,62.06,72.47,8.58,2,2
40890,29800,28730,19720,434.7,1520,4654,61.76,54.39,6.08,2,1
33850,39830,24440,29010,404.8,1423,3984,62.2,100.11,10.33,2,3
47290,29940,29400,30350,489.4,1697,4937,60.66,54.59,6.21,1,5
34260,52340,19440,32040,251.2,792.9,2745,61.4,100.11,12.74,1,1
103300,7305,6020,62720,3580,26730,7810,55.15,54.35,8.6,1,6
77270,7270,9563,43250,2122,14230,7531,64.62,74.18,9.52,1,6
45330,34350,28710,27740,384.8,1284,4390,61.51,54,6.26,1,1
50300,21300,27690,23890,681.7,2717,5716,59.49,55.72,5.87,2,3
19830,55330,17070,27650,238.9,730.7,2411,63.87,99.99,11.88,2,1
15180,53180,14840,19790,228.3,676.3,2110,61.83,100.07,11.1,2,2
49760,34840,25800,22470,393.9,1438,4177,61.42,54,6.96,1,5
70370,14650,22560,31620,944.6,4678,6385,61.26,53.96,6.27,1,6
69520,13400,22270,28120,992.3,4750,6382,61.89,53.92,6.44,1,6
45550,30520,28880,23660,465.9,1614,4773,61.28,54.62,6.21,1,5
28480,49380,19320,43210,336.7,1280,3189,61.13,99.79,13.14,2,5
35320,42850,23680,33620,396.3,1407,3869,62.76,99.83,12.27,2,5
56910,37730,25310,29450,390.8,1357,4029,59.68,53.96,7.61,1,1
40080,38320,24990,30560,445.7,1625,4259,62.66,99.87,12.12,2,5
47190,29600,29390,29290,492.5,1691,4928,60.57,54.7,5.99,1,5
19790,46120,17580,15980,257.7,793.8,2529,61.93,100.38,10.79,2,2
19420,58570,15370,28820,202.1,567.3,2069,63.24,99.87,12.16,1,1
55420,22600,27910,31110,659.9,2799,5828,60.01,54.04,6.68,2,5
15950,48830,17850,29230,263.6,942.8,2700,62.1,72.23,8.78,2,3
21560,63360,14280,48030,204.4,638.1,2011,64.52,99.83,11.49,1,1
40430,30310,28650,20880,429.2,1506,4626,61.56,54.35,6.15,2,1
40360,38800,24520,33070,443.2,1648,4218,61.61,99.91,12.41,2,5
80590,7270,11990,42970,2205,14560,7702,63.46,99.95,11.32,1,6
82500,7623,15130,42610,1662,9686,7199,61.33,53.96,6.19,1,6
90870,7305,6020,67060,3300,25770,7744,59.78,100.15,13,1,6
34100,31870,26900,14220,375.7,1165,4029,60.36,55.01,6.05,2,4
49560,26120,30510,20880,474.5,1547,4930,62.95,100.15,8.21,1,2
89970,7052,13850,38070,2000,12020,7599,39.99,55.76,15.9,2,6
63620,31090,28880,39250,490,1971,5164,58.49,54,7.19,1,1
39410,36120,25500,17070,326.5,990.6,3663,61.78,54.51,6.69,1,1
72650,9601,23330,31970,1199,5453,7058,61.93,100.19,8.73,2,3
22920,49210,20260,30710,309.2,1011,3056,61.81,100.03,10.8,2,3
55090,30810,27690,28950,459.2,1817,4830,60.51,53.88,6.55,1,5
56160,22170,27790,32800,672.7,2876,5875,59.59,54.23,6.86,2,5
40980,29790,28760,20300,434,1526,4665,61.64,54.39,6.09,2,1
46400,30290,29230,27420,477.6,1645,4855,60.84,54.62,6.18,1,5
21550,58320,15180,60510,199.8,883,2332,60.89,74.46,10.34,1,1
15090,48810,17370,27860,261.2,934.2,2639,61.97,73.13,8.89,2,3
54670,22930,28020,30200,646.4,2722,5770,60.44,54.12,6.67,2,5
44760,28580,29800,33340,530.3,1999,5320,58.52,55.52,5.81,2,4
31870,46320,22480,37720,367.9,1287,3596,62.89,99.91,12.27,2,5
85950,7249,6026,42610,3182,26890,7926,59.21,100.03,12.67,2,6
59720,32310,29870,40120,440.8,1630,4925,58.52,54,7.06,1,1
27660,59110,16040,43740,233.6,766,2327,62.79,100.03,12.31,1,5
16190,51140,17430,29050,272.4,938,2645,61.94,72.08,9.07,2,3
76790,7305,15030,37100,1739,10350,7403,63.81,73.68,9.16,1,6
22850,49690,20130,34690,310.4,1025,3048,61.91,99.64,11.32,2,3
15230,58600,14250,29870,207.3,626.8,1998,63.64,73.87,9.59,1,5
51450,32870,27730,31970,428.5,1609,4615,60.18,53.88,6.64,1,5
19560,47880,17620,17680,254.7,786,2527,61.94,99.76,10.88,2,2
73390,9337,16850,35270,1511,8421,7146,64.37,100.07,11.21,1,6
44930,30190,28880,21860,450.6,1522,4675,61.42,54.59,6.09,1,5
8253,53120,10760,18060,134.5,542.6,1540,63.56,72.35,8,1,2
26610,45060,21770,26220,339.6,1122,3347,61.81,99.91,10.9,2,3
27510,44130,22050,26170,344.4,1174,3430,62.02,100.26,10.7,2,3
54800,23340,27690,28180,645.2,2754,5749,60.45,54,6.81,2,5
43700,29840,29250,23290,451.2,1606,4818,61.69,54.47,6.1,2,1
12820,56570,11000,17940,167.9,501.7,1532,63.46,99.99,10.83,1,2
72430,10150,23870,29790,1173,5215,7018,62.03,100.03,9.01,2,3
76940,9955,18410,34780,1330,7040,6888,61.16,53.92,6.49,1,6
17080,51330,16180,19480,235.9,722.2,2303,61.95,100.34,10.9,2,2
34700,57610,17690,52180,248.3,870.8,2615,60.49,100.15,12.83,1,1
10190,59250,12770,26660,180.6,586.5,1799,61.81,72.78,9,2,4
36600,47330,20820,25880,278.3,892.4,3004,61.91,100.07,12.55,1,1
27550,45220,22390,29970,348.6,1163,3463,61.83,100.3,10.87,2,3
14310,60590,15280,38790,214.3,676.8,2160,61.2,100.03,11.27,2,4
16090,49820,12620,14150,182.9,575.8,1774,63.82,100.03,10.66,1,2
19590,50090,17730,21160,259.4,809.9,2562,62.03,100.34,10.85,2,2
45700,29920,29160,26120,478.9,1631,4833,60.76,54.62,6.14,1,5
14740,44730,17610,27360,288.4,1099,2817,61.89,72.97,8.71,2,3
56710,22300,27280,33440,678.5,2988,5897,59.03,54,6.96,2,5
18800,50240,17790,19790,236.5,722.6,2486,61.65,99.91,11.07,2,4
29520,47480,20460,24090,281.3,901.4,2973,64.07,99.99,11.03,1,5
87250,7080,8854,37410,2348,15300,7708,57.44,54.12,7.34,2,6
15170,59450,14460,33040,212.6,654.8,2047,63.34,74.22,9.51,1,5
33080,45790,21600,44160,378.8,1387,3580,60.97,99.87,12.74,2,5
95050,7305,6072,70760,3188,22420,7537,56.53,74.69,12.28,1,6
9398,57970,11490,22360,194.5,605.1,1673,62.16,72.9,8.86,2,2
39780,30660,27780,16440,413.9,1423,4415,62.43,54.43,6.19,2,1
15300,50810,12330,14560,180,553.6,1722,63.36,99.99,10.47,1,2
38270,29270,29220,21210,446.3,1531,4729,58.98,54.98,5.98,2,4
11830,63930,11120,35890,164.4,575.4,1609,59.84,74.46,11,1,1
97420,7305,6020,63790,3675,27310,7868,59.02,54.2,8.64,1,6
21410,57140,17580,35080,244.7,683.4,2427,63.06,100.03,11.73,1,5
41540,33210,28730,21700,364.9,1174,4268,61.13,54.23,6.31,1,1
16670,53350,16550,21820,223.7,679.9,2303,61.66,99.68,11.24,2,4
10130,45560,13620,18500,253.6,976.5,2231,61.86,72.15,8.59,2,2
16440,52280,12750,16420,183.5,582.7,1794,64.32,100.07,10.75,1,2
37160,29550,28870,20490,440.2,1491,4638,58.96,54.98,6.13,2,4
19110,51020,18120,21530,235.4,733,2531,61.53,99.72,11,2,4
49800,20280,29350,24430,648.4,2418,5684,59.42,55.29,6,2,4
77080,3860,15950,32040,1869,9408,7309,62.46,53.96,6.58,1,6
83160,7171,6270,38690,2642,21110,7833,58.21,73.6,11.47,2,6
17010,57240,17260,33240,228.9,699,2402,61.2,100.38,11.36,2,4
31050,46860,22150,37980,359.5,1262,3529,62.99,99.79,12.41,2,5
21340,47430,19210,19000,255.3,797,2723,61.56,100.34,10.95,2,4
82130,7277,6551,46410,2620,19550,7824,63.78,99.87,11.49,1,6
37190,30590,28650,17360,421.8,1439,4555,59.91,55.33,6.02,2,4
12030,64690,11180,38130,155.2,537.5,1582,61.28,74.14,10.66,1,1
17500,49970,18300,30800,284.8,999.8,2807,62.15,72.86,9.09,2,3
53910,26610,28390,30560,640.1,2601,5717,59.18,55.44,6.17,2,4
45410,31300,28370,23370,457.3,1601,4695,61.59,54.66,6.16,1,5
92580,7193,15700,40760,1881,10370,7588,32.14,56.73,24.42,2,6
77560,8315,17450,33620,1511,7742,7002,61.61,54,6.43,1,6
49180,33120,27620,29490,421.2,1543,4530,60.4,53.8,6.73,1,5
14090,60180,14030,33040,202.7,668.4,2010,64.21,73.72,9.62,2,1
15310,59930,13500,33900,203.8,654.3,1939,64.65,73.72,8.93,1,5
20570,54740,17460,27580,242.4,743.3,2469,63.82,99.91,11.79,2,1
16870,51490,12960,16020,187,594.7,1829,64.37,100.11,10.77,1,2
55830,21980,28050,32560,667.6,2812,5865,60.41,54.08,6.66,2,5
81960,7207,14490,38890,1982,10550,7329,62.15,54.08,6.59,1,6
25500,46860,21340,37190,331.3,1152,3321,62.55,100.03,10.53,2,3
16730,50350,15780,17760,235.9,714.6,2250,61.93,100.15,11.16,2,2
20500,58260,16750,36210,237.1,660,2309,63.1,99.99,11.98,1,5
39450,39880,24050,34350,432.2,1619,4126,61.4,99.87,12.58,2,5
34310,29370,26840,16610,456.7,1570,4452,59.46,55.56,6.13,2,2
39670,36030,24860,18970,358.9,1108,3711,63.14,54.55,6.32,1,5
20790,58910,16780,39020,236.5,663.6,2318,63.29,99.99,11.89,1,5
23200,52180,18770,26260,258.3,805.3,2678,63.83,99.95,11.48,2,1
80380,7305,7391,51830,2493,17680,7704,63.72,99.91,11.71,1,6
19550,54800,16850,26350,240.6,729.4,2389,63.85,99.95,11.93,2,1
21850,50130,18410,36360,288.4,1071,2886,62.24,73.79,10.54,2,5
81910,7228,8223,40260,2306,16200,7768,63.56,99.95,11.3,1,6
43250,33650,28440,21030,367.9,1227,4292,60.84,54.39,6.55,1,1
47730,34000,28910,30350,403.6,1394,4533,61.73,54.2,6.26,1,1
37700,34400,27570,25140,363.7,1293,4253,61.94,54.31,5.62,1,2
55740,22690,27700,31000,662.4,2848,5838,59.66,54.16,6.82,2,5
35180,32780,27490,16210,384.2,1211,4152,60.32,55.25,6.14,2,4
87010,3814,12010,35470,2205,14340,7661,51.61,54.47,9.22,2,6
55280,32710,29920,35410,415.7,1455,4739,59.06,53.88,7.05,1,1
22160,55780,16780,31990,241.8,758.7,2403,64.39,99.99,11.16,1,5
60340,26720,27580,29150,537.8,2273,5266,60.62,53.96,6.72,1,5
82610,7312,14680,42070,1760,10140,7245,61.48,53.96,6.5,1,6
23650,55380,16580,26560,219,641.6,2273,63.89,99.87,11.75,1,1
86890,3814,8102,32180,2700,16530,7776,55.95,54.35,8.25,2,6
48460,29510,29380,29330,486.9,1691,4928,61.25,54.59,6.02,1,5
89150,7305,6119,66420,3036,21440,7524,59.87,100.15,13.35,1,6
106300,7305,6003,62960,3628,28690,7774,52.49,54.62,9.14,1,6
24470,47650,19360,20380,271.2,857.2,2798,63.89,99.95,11.43,2,1
86770,7277,6026,44970,3270,28590,7928,57.98,99.68,13.6,2,6
43650,33540,28820,23350,370.3,1242,4356,60.61,54.43,6.36,1,1
10000,58510,11990,23800,203.2,625.5,1747,62.04,72.35,8.92,2,2
11750,60260,14360,34400,198.6,645.5,2026,61.28,72.86,9.09,2,4
41270,30100,28700,19910,432.2,1520,4649,61.82,54.43,5.99,2,1
84620,7249,6975,41840,2636,18570,7824,63.96,55.6,8.35,1,6
23210,51890,17260,21700,222.5,659.2,2367,63.28,99.79,11.83,1,1
72520,9111,19980,28870,1372,6259,6831,62.26,53.84,6.53,1,6
88280,3814,12310,35580,2201,13930,7653,48.26,54.7,10.64,2,6
15770,55190,12410,18930,180.6,565.1,1740,64.51,100.07,10.66,1,2
22470,55730,18190,32850,249.4,709.7,2521,63.04,99.99,11.6,1,5
80480,7305,7523,51610,2466,17430,7691,63.78,99.91,11.95,1,6
50330,21990,28110,27830,672.1,2624,5694,59.14,55.25,5.86,2,3
42370,29620,29210,23040,451.2,1574,4777,61.38,54.43,6.06,2,1
87730,7263,6486,43580,2535,19940,7852,58.71,99.91,11.46,2,6
28950,44230,22990,31670,360.7,1236,3610,61.99,99.72,10.68,2,3
48850,33360,27110,24140,408.4,1512,4427,60.97,53.96,6.83,1,5
14800,55630,14790,23200,224.2,668.8,2095,61.95,99.79,11.07,2,2
80640,7038,13220,35980,2263,12540,7566,63.04,54.12,6.46,1,6
59500,21120,30270,33850,720.4,2573,5986,61.07,99.95,9.06,2,4
91780,7305,6014,67900,3371,27420,7772,58.85,100.15,13.64,1,6
17590,55670,16650,34140,261.8,870.3,2490,62.5,100.11,10.34,2,2
37320,29050,28950,19830,440.8,1495,4653,59,55.01,6.21,2,4
11430,59120,13330,26510,197.4,608.5,1881,61.78,100.03,9.62,2,4
48560,30040,28830,25720,496.2,1896,5069,62.72,54.43,5.99,2,1
47150,29240,29760,29710,486.9,1785,5090,61.52,54.35,5.85,2,1
13210,57800,13250,24530,216.6,622.9,1887,61.93,99.91,11.2,2,2
21290,49160,17810,38390,277.2,1118,2856,61.3,73.64,10.55,2,5
11010,59820,13600,30410,191,608.5,1910,61.4,72.58,8.99,2,4
22040,56070,16130,27830,214.9,651.2,2232,61.24,99.91,12.9,1,1
27760,45240,22500,31530,349.2,1196,3506,61.93,99.6,10.85,2,3
29830,42350,23080,25770,365.5,1226,3614,61.77,99.72,10.65,2,3
39920,30050,28460,19080,426.1,1490,4584,61.74,54.31,6.13,2,1
87370,7305,14320,53900,1971,11470,7568,30.13,100.19,52.27,2,6
22240,63150,13360,54140,185.8,730.7,1990,60.87,73.91,10.31,1,1
23610,53530,17390,28890,251.2,802.5,2515,64.38,99.95,11.25,1,5
46620,29670,29310,28310,488.7,1670,4897,60.56,54.62,6.25,1,5
40520,30300,28660,21040,431,1509,4635,61.53,54.47,6.21,2,1
35860,30490,27030,20320,472.7,1664,4574,59.46,55.37,5.84,2,2
20970,47440,18970,18580,252.4,785.1,2682,61.65,100.38,11.01,2,4
93320,7305,6171,68860,3166,21260,7553,57.43,74.34,11.58,1,6
26850,47000,20520,21910,285.4,913.7,2993,63.89,99.95,11.55,2,1
80120,7305,7655,49500,2433,17190,7702,64.07,99.91,11.55,1,6
19140,53840,18470,28230,240.1,746.5,2589,61.19,100.34,11.13,2,4
48670,34240,26420,22460,396.9,1454,4276,61.26,53.96,6.84,1,5
27020,56760,17380,36240,244.2,732.5,2449,62.82,99.99,12.48,1,5
85830,7270,6020,43740,3259,27800,7928,59.79,99.87,12.37,2,6
11550,57170,13440,32270,228.9,829.8,2084,62.83,72.7,8.36,2,2
43410,30330,28790,20690,444.4,1589,4742,62.14,54.31,6.17,2,1
28060,48600,20310,24290,274.8,839.5,2891,63.58,99.95,11.22,1,5
17800,57590,15460,29490,227.7,682.1,2184,63.99,99.99,12.23,2,1
38830,39520,24660,31310,431,1562,4155,62.62,99.91,12.14,2,5
93390,7305,6293,68190,3186,21030,7577,57.49,74.07,11.7,1,6
43060,30660,29540,24630,477,1729,4992,59.35,55.41,6.32,2,4
31380,51280,18930,28950,267.1,851.1,2742,62.8,100.03,12.3,1,5
85130,7277,6020,46730,3148,28130,7893,58.02,99.79,14.09,2,6
16810,50410,12950,15030,187.6,595.1,1826,64.2,100.03,10.83,1,2
44570,38720,23940,21540,324.1,1014,3503,61.02,54.04,7.45,1,1
37930,30040,27060,23290,504.2,1847,4767,59.53,55.72,6.11,2,2
28990,44120,22940,31220,363.1,1239,3609,61.95,100.22,10.66,2,3
12290,58030,10810,19270,166.1,490,1504,63.25,100.03,10.76,1,2
40550,30600,28090,17420,420,1466,4509,62.31,54.43,6.17,2,1
33230,48400,19770,26120,284.3,921.8,2909,62.91,99.99,12.08,1,5
29480,43230,23060,28180,364.3,1225,3608,61.85,100.26,10.65,2,3
23960,49900,18400,40080,319.3,1248,3048,61.3,73.48,10.69,2,5
25980,49870,20130,26090,277.2,884.4,2916,63.89,99.83,11.62,2,1
14630,58000,11840,21310,174.2,537.9,1655,64.48,100.15,10.72,1,2
45550,29690,29640,28080,471.5,1693,4965,61.43,54.47,6.06,2,1
21730,48240,19520,20890,256.5,814,2774,61.57,100.22,10.92,2,4
86180,7277,6020,46450,3103,27760,7891,56.66,99.76,14.76,2,6
37890,29960,26850,21500,503,1858,4749,59.8,55.48,5.92,2,2
77910,8668,17260,34940,1480,7853,6997,61.49,53.88,6.57,1,6
18310,47770,16660,16440,247.1,751.9,2385,61.85,100.11,10.97,2,2
45980,29460,29720,28990,478.2,1715,5002,61.33,54.35,6.02,2,1
39860,29340,27160,26170,533.5,1971,4907,59.33,55.09,5.83,2,2
44650,28680,29750,32750,529.1,1992,5308,58.54,55.48,6.28,2,4
50190,28030,29870,35190,523.5,2007,5338,61.6,54.31,5.87,2,1
14200,63090,11800,31940,176,537.5,1649,64.08,73.72,9.65,1,1
19850,61880,14440,36030,198.6,555.3,1956,63.92,99.79,12.13,1,1
86890,7249,6026,41910,3135,26450,7922,58.09,99.72,13.39,2,6
38180,41220,23430,36030,420,1588,4014,61.21,99.87,12.61,2,5
12910,62870,11760,30390,171.9,515.5,1627,63.28,73.75,10,1,1
23930,54630,18310,31850,252.4,749.7,2573,63.35,99.99,11.47,1,5
20740,62280,13950,41990,191,621.6,1962,61.47,74.26,10.49,1,1
