@relation AllCandidas_TRAIN_V2

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute culture_day numeric
@attribute class numeric

@data
22870.0,57320.0,16150.0,29470.0,214.3,621.1,2205.0,1,1
7953.0,63430.0,7847.0,22480.0,138.5,426.8,1130.0,1,2
86240.0,7235.0,7607.0,43050.0,2538.0,17590.0,7778.0,2,6
37840.0,28450.0,28960.0,19590.0,453.6,1534.0,4701.0,2,4
13440.0,60500.0,11250.0,23510.0,168.5,510.9,1567.0,1,2
33670.0,56060.0,18490.0,40540.0,239.5,773.7,2615.0,1,1
86470.0,7277.0,6026.0,47540.0,3286.0,28840.0,7920.0,2,6
41040.0,38460.0,24150.0,33600.0,450.0,1735.0,4248.0,2,5
13070.0,62550.0,11030.0,26750.0,166.1,504.2,1538.0,1,2
35260.0,35240.0,25860.0,19970.0,361.9,1330.0,4076.0,1,2
47460.0,23690.0,28320.0,25890.0,623.5,2383.0,5488.0,2,3
37400.0,40780.0,24320.0,31780.0,415.7,1494.0,4037.0,2,5
49670.0,26220.0,30510.0,21150.0,475.2,1551.0,4929.0,1,2
18700.0,51660.0,17880.0,22080.0,233.6,722.2,2495.0,2,4
16630.0,50890.0,15750.0,18280.0,235.4,704.8,2238.0,2,2
60030.0,21070.0,30010.0,36380.0,736.0,2667.0,6042.0,2,4
15660.0,39370.0,18270.0,27680.0,356.5,1394.0,3160.0,2,3
23200.0,55820.0,17780.0,33800.0,247.1,733.0,2496.0,1,5
86950.0,7249.0,6020.0,42810.0,3176.0,27170.0,7929.0,2,6
27450.0,34310.0,20200.0,10330.0,264.2,764.6,2805.0,1,2
41510.0,33180.0,26310.0,33880.0,492.5,1952.0,4768.0,1,2
34410.0,24180.0,28440.0,33980.0,539.7,2006.0,5127.0,1,1
28540.0,44510.0,22850.0,31970.0,355.2,1230.0,3585.0,2,3
50210.0,33110.0,27620.0,29730.0,420.0,1563.0,4554.0,1,5
14930.0,57230.0,11880.0,20700.0,180.0,572.4,1687.0,1,2
48670.0,34240.0,26420.0,22460.0,396.9,1454.0,4276.0,1,5
39610.0,37550.0,24300.0,17880.0,322.3,977.0,3507.0,1,1
48350.0,33890.0,29030.0,32970.0,408.4,1424.0,4587.0,1,1
89090.0,7249.0,6721.0,43820.0,2451.0,19320.0,7841.0,2,6
18640.0,50170.0,17650.0,19500.0,235.4,717.3,2469.0,2,4
24760.0,50810.0,19540.0,26010.0,267.7,848.3,2810.0,2,1
48760.0,32870.0,27680.0,28950.0,427.3,1545.0,4538.0,1,5
33500.0,31140.0,27250.0,15500.0,340.2,1101.0,4003.0,1,2
87010.0,7045.0,9189.0,36830.0,2273.0,14840.0,7689.0,2,6
18100.0,59310.0,15030.0,32920.0,221.3,627.6,2086.0,1,5
82400.0,7305.0,14660.0,41910.0,1765.0,10160.0,7243.0,1,6
36420.0,34420.0,27130.0,21380.0,350.4,1249.0,4151.0,1,2
46760.0,24330.0,28130.0,23830.0,608.9,2345.0,5423.0,2,3
47650.0,23070.0,28080.0,23080.0,635.6,2442.0,5513.0,2,3
91190.0,7305.0,6014.0,66970.0,3341.0,26490.0,7765.0,1,6
46020.0,34320.0,28630.0,26580.0,387.8,1316.0,4414.0,1,1
18300.0,51070.0,17520.0,20350.0,231.3,711.0,2445.0,2,4
45680.0,31040.0,28550.0,24340.0,464.1,1617.0,4733.0,1,5
47880.0,24430.0,27700.0,22110.0,608.3,2418.0,5428.0,2,3
30260.0,31230.0,24160.0,10570.0,306.8,945.7,3455.0,1,2
35080.0,30470.0,26800.0,18300.0,461.0,1627.0,4506.0,2,2
82020.0,7277.0,6668.0,45410.0,2586.0,19260.0,7818.0,1,6
12980.0,57830.0,13350.0,25210.0,203.2,650.4,1919.0,2,1
21560.0,57090.0,17680.0,35210.0,245.3,687.0,2442.0,1,5
20230.0,52740.0,19150.0,28080.0,244.7,775.5,2694.0,2,4
17000.0,57740.0,17350.0,35720.0,227.7,699.9,2415.0,2,4
23770.0,48710.0,20440.0,36500.0,319.3,1083.0,3141.0,2,3
89840.0,7277.0,6009.0,47400.0,3163.0,28100.0,7928.0,2,6
15340.0,60760.0,15980.0,50230.0,224.2,762.8,2316.0,2,4
29710.0,48280.0,21400.0,40540.0,348.6,1207.0,3383.0,2,5
28750.0,42570.0,22620.0,24410.0,356.5,1204.0,3530.0,2,3
36030.0,37350.0,24650.0,28800.0,438.9,1641.0,4228.0,2,3
84390.0,7277.0,6020.0,44890.0,3091.0,27490.0,7881.0,2,6
33470.0,31800.0,26360.0,13870.0,322.3,1088.0,3877.0,1,2
15330.0,49610.0,17320.0,28010.0,258.3,916.6,2610.0,2,3
43830.0,33320.0,29240.0,26410.0,379.4,1238.0,4407.0,1,1
29240.0,43860.0,23040.0,34140.0,363.1,1296.0,3675.0,2,3
43720.0,30000.0,29120.0,22320.0,451.8,1616.0,4812.0,2,1
56600.0,23650.0,28580.0,30670.0,624.8,2405.0,5554.0,1,5
80170.0,7277.0,12560.0,44030.0,2141.0,13610.0,7648.0,1,6
15190.0,57350.0,15660.0,27580.0,218.4,641.2,2170.0,2,4
17290.0,63570.0,12650.0,35690.0,188.1,548.1,1754.0,1,1
40090.0,34160.0,25610.0,26460.0,469.0,1705.0,4421.0,2,5
32170.0,51870.0,18780.0,30580.0,264.2,864.7,2735.0,1,5
29660.0,43430.0,23220.0,30370.0,365.5,1260.0,3659.0,2,3
80690.0,7680.0,14850.0,43210.0,1648.0,9906.0,7210.0,1,6
29270.0,41430.0,24470.0,29250.0,339.6,1125.0,3682.0,2,4
35980.0,30340.0,26730.0,18090.0,465.9,1687.0,4555.0,2,2
60590.0,31810.0,29930.0,43050.0,452.4,1676.0,4988.0,1,1
44200.0,31220.0,28200.0,19350.0,431.6,1450.0,4507.0,1,5
19840.0,50840.0,18530.0,22520.0,244.7,757.8,2608.0,2,4
38300.0,29390.0,29040.0,19620.0,445.7,1558.0,4736.0,2,4
20490.0,58310.0,17230.0,39770.0,242.4,757.4,2453.0,2,1
23000.0,47930.0,20400.0,22430.0,265.3,849.7,2912.0,2,4
33180.0,39850.0,24240.0,26630.0,399.9,1376.0,3910.0,2,3
23020.0,49580.0,19940.0,35440.0,308.6,1038.0,3034.0,2,3
15680.0,51190.0,17120.0,28340.0,268.3,917.0,2591.0,2,3
53940.0,23610.0,27860.0,27430.0,633.1,2669.0,5692.0,2,5
81700.0,7298.0,6762.0,48180.0,2579.0,18950.0,7789.0,1,6
79710.0,7277.0,11860.0,46220.0,2215.0,14470.0,7648.0,1,6
24680.0,39830.0,21440.0,16620.0,308.6,953.9,3140.0,2,2
43790.0,29860.0,29350.0,24750.0,455.5,1612.0,4835.0,2,1
20200.0,35480.0,18570.0,35800.0,466.5,2030.0,3742.0,2,5
30090.0,48130.0,21560.0,40690.0,351.6,1221.0,3413.0,2,5
28400.0,49600.0,18580.0,22410.0,247.7,769.2,2622.0,1,1
25740.0,36110.0,21880.0,12870.0,310.4,924.2,3163.0,2,2
16720.0,53170.0,12810.0,17740.0,191.6,622.4,1835.0,1,2
76170.0,7157.0,16100.0,35470.0,1613.0,9529.0,7389.0,1,6
11770.0,59740.0,10400.0,20770.0,163.8,480.0,1449.0,1,2
22620.0,48030.0,19300.0,22860.0,284.8,937.1,2864.0,2,2
57540.0,21550.0,27250.0,35410.0,696.5,3074.0,5970.0,2,5
39040.0,29540.0,29570.0,23310.0,454.3,1572.0,4822.0,2,4
63070.0,20160.0,30680.0,34750.0,728.9,2654.0,6138.0,2,1
11490.0,64740.0,9569.0,27770.0,156.9,463.0,1344.0,1,2
13470.0,59530.0,13580.0,29730.0,199.2,645.1,1940.0,2,1
26250.0,46690.0,21870.0,32270.0,340.2,1137.0,3370.0,2,3
9007.0,56940.0,11250.0,20990.0,188.7,600.3,1643.0,2,2
11660.0,63410.0,9998.0,25880.0,159.8,467.6,1394.0,1,2
14680.0,59980.0,14420.0,33770.0,207.9,696.3,2079.0,2,1
70130.0,13190.0,25330.0,39800.0,999.8,4554.0,6841.0,2,5
75200.0,7235.0,15560.0,39560.0,1684.0,9942.0,7405.0,1,6
47230.0,23250.0,28060.0,24440.0,628.0,2428.0,5495.0,2,3
46840.0,34830.0,25860.0,21040.0,386.0,1365.0,4107.0,1,5
48760.0,26340.0,29160.0,43010.0,605.7,2411.0,5649.0,2,4
12700.0,62330.0,11690.0,28970.0,169.6,511.8,1619.0,1,1
15440.0,59290.0,14370.0,31400.0,211.4,625.9,2011.0,1,5
47230.0,23590.0,27820.0,21570.0,619.1,2430.0,5456.0,2,3
46580.0,29850.0,29350.0,27170.0,470.2,1591.0,4811.0,1,5
28070.0,55230.0,18230.0,40120.0,257.7,833.5,2642.0,1,1
23450.0,49160.0,20130.0,35800.0,314.0,1063.0,3087.0,2,3
31380.0,32450.0,21900.0,10320.0,285.4,814.0,3049.0,1,2
15770.0,51690.0,17020.0,28990.0,268.9,931.3,2591.0,2,3
18960.0,61320.0,12380.0,35890.0,191.0,676.3,1832.0,1,5
82720.0,7277.0,6346.0,45370.0,2685.0,20470.0,7850.0,1,6
45640.0,24540.0,27770.0,20860.0,590.6,2307.0,5332.0,2,3
101100.0,7305.0,6072.0,62800.0,3236.0,22780.0,7763.0,1,6
18920.0,46650.0,17020.0,15740.0,248.9,772.8,2443.0,2,2
39280.0,29520.0,29550.0,24060.0,457.9,1581.0,4833.0,2,4
93730.0,7305.0,6003.0,69550.0,3603.0,31990.0,7824.0,1,6
17380.0,51970.0,13240.0,16920.0,189.9,608.1,1869.0,1,2
12600.0,63850.0,10740.0,28740.0,164.4,492.5,1495.0,1,2
35920.0,35750.0,25460.0,22440.0,385.4,1500.0,4200.0,1,2
25010.0,57860.0,16510.0,36150.0,226.0,707.9,2327.0,1,1
91320.0,7277.0,6774.0,46410.0,2462.0,19250.0,7854.0,2,6
37140.0,29060.0,28930.0,19460.0,438.3,1488.0,4643.0,2,4
41540.0,30160.0,28850.0,20940.0,434.7,1525.0,4675.0,2,1
52500.0,20890.0,27980.0,27260.0,697.8,2800.0,5837.0,2,3
30090.0,42010.0,23220.0,25610.0,367.3,1244.0,3643.0,2,3
54350.0,23120.0,30000.0,38920.0,654.8,2366.0,5733.0,1,1
12500.0,56570.0,11000.0,17920.0,169.0,499.2,1529.0,1,2
28080.0,38410.0,19640.0,13310.0,261.8,780.1,2755.0,1,2
14880.0,55050.0,11950.0,17880.0,175.4,540.9,1669.0,1,2
40190.0,33400.0,27550.0,16910.0,348.6,1117.0,4059.0,1,1
22010.0,49820.0,19990.0,24630.0,256.5,822.3,2837.0,2,4
26360.0,46570.0,21950.0,34110.0,339.6,1165.0,3409.0,2,3
34930.0,32110.0,27090.0,16470.0,335.5,1134.0,4019.0,1,2
23850.0,50670.0,18770.0,36590.0,315.7,1162.0,3014.0,2,5
31260.0,41980.0,23710.0,29810.0,378.8,1326.0,3789.0,2,3
15390.0,60020.0,13570.0,34110.0,206.2,654.3,1946.0,1,5
18430.0,50200.0,17520.0,19390.0,235.4,723.5,2459.0,2,4
89340.0,7270.0,6014.0,45230.0,3149.0,27760.0,7929.0,2,6
30030.0,42100.0,23170.0,25720.0,367.3,1234.0,3632.0,2,3
32900.0,40320.0,24190.0,27880.0,396.3,1378.0,3904.0,2,3
58180.0,33400.0,29220.0,30670.0,423.1,1554.0,4759.0,1,1
37010.0,28650.0,28830.0,18230.0,440.8,1494.0,4631.0,2,4
35410.0,38500.0,24850.0,28700.0,419.4,1490.0,4107.0,2,3
102500.0,7305.0,6049.0,65790.0,3214.0,23470.0,7753.0,1,6
55470.0,32440.0,25440.0,22330.0,446.9,1662.0,4358.0,1,5
45920.0,29650.0,29630.0,27310.0,473.3,1720.0,4991.0,2,1
42830.0,30020.0,29250.0,24230.0,448.1,1574.0,4782.0,2,1
49800.0,33170.0,27540.0,28530.0,417.0,1548.0,4524.0,1,5
79760.0,7305.0,7463.0,52760.0,2473.0,17540.0,7670.0,1,6
38810.0,32080.0,28710.0,19430.0,420.0,1397.0,4518.0,2,4
26380.0,35020.0,22140.0,12300.0,318.1,949.1,3215.0,2,2
34510.0,32350.0,27040.0,14970.0,375.7,1171.0,4053.0,2,4
55120.0,22450.0,28070.0,31220.0,656.7,2760.0,5816.0,2,5
12070.0,66320.0,10050.0,34530.0,171.3,560.0,1477.0,1,2
42690.0,29300.0,29970.0,32270.0,496.8,1789.0,5116.0,2,4
77860.0,7277.0,8953.0,45990.0,2243.0,15060.0,7555.0,1,6
54640.0,23830.0,27840.0,37750.0,715.9,3019.0,6019.0,2,4
89780.0,7277.0,6009.0,45720.0,3134.0,27720.0,7929.0,2,6
36060.0,34440.0,26960.0,20400.0,346.8,1235.0,4113.0,1,2
54990.0,33260.0,29720.0,32370.0,406.0,1426.0,4680.0,1,1
46420.0,24850.0,27610.0,20110.0,589.3,2306.0,5309.0,2,3
20720.0,60430.0,15130.0,33750.0,204.4,574.5,2049.0,1,1
11850.0,57960.0,10720.0,19030.0,169.0,490.8,1493.0,1,2
47150.0,30000.0,29360.0,30020.0,487.5,1688.0,4922.0,1,5
76650.0,7347.0,15120.0,36680.0,1712.0,10230.0,7387.0,1,6
55070.0,22420.0,28070.0,31370.0,656.0,2745.0,5803.0,2,5
42230.0,29670.0,29150.0,23050.0,451.2,1574.0,4770.0,2,1
31640.0,51420.0,18880.0,29330.0,265.3,854.4,2739.0,1,5
36100.0,30010.0,27200.0,20430.0,477.0,1659.0,4594.0,2,2
25660.0,47680.0,21650.0,33520.0,333.1,1096.0,3307.0,2,3
15800.0,51300.0,12410.0,15050.0,181.2,567.3,1742.0,1,2
19770.0,62940.0,13980.0,38990.0,196.8,559.1,1909.0,1,1
14600.0,48810.0,16980.0,26910.0,254.2,924.2,2582.0,2,3
20600.0,59390.0,16480.0,40080.0,234.8,662.7,2282.0,1,5
27870.0,43810.0,22260.0,25810.0,348.6,1171.0,3453.0,2,3
34390.0,31000.0,27530.0,16250.0,344.4,1125.0,4065.0,1,2
19180.0,46420.0,17170.0,15760.0,254.2,784.2,2472.0,2,2
93530.0,7305.0,6009.0,69950.0,4202.0,38030.0,7933.0,1,6
50140.0,23820.0,29530.0,21470.0,617.2,2074.0,5358.0,2,2
87010.0,3814.0,7290.0,32650.0,2839.0,18030.0,7818.0,2,6
11320.0,56220.0,13460.0,31830.0,227.7,842.7,2097.0,2,2
19430.0,54000.0,18750.0,29810.0,242.4,757.4,2631.0,2,4
84160.0,7214.0,8327.0,42340.0,2441.0,16320.0,7767.0,2,6
35440.0,49000.0,19350.0,28760.0,283.1,997.9,2928.0,1,5
44650.0,31450.0,28320.0,20590.0,445.7,1512.0,4590.0,1,5
66960.0,15890.0,23860.0,33900.0,935.8,4754.0,6689.0,2,5
40160.0,30100.0,28560.0,20280.0,426.7,1498.0,4606.0,2,1
88840.0,7017.0,13260.0,36980.0,2129.0,12690.0,7618.0,2,6
48010.0,23170.0,28340.0,25910.0,633.7,2419.0,5527.0,2,3
30140.0,43060.0,23400.0,30500.0,368.5,1276.0,3700.0,2,3
91060.0,7277.0,6020.0,47980.0,3030.0,25680.0,7916.0,2,6
60880.0,20320.0,25640.0,31280.0,766.7,3669.0,6205.0,2,5
90230.0,7270.0,6009.0,45190.0,3095.0,27220.0,7933.0,2,6
11840.0,40490.0,14960.0,26090.0,366.1,1516.0,2837.0,2,2
86120.0,7228.0,6026.0,41160.0,3059.0,25550.0,7922.0,2,6
83720.0,7221.0,6049.0,40190.0,2863.0,24240.0,7860.0,2,6
14880.0,47600.0,17460.0,27860.0,263.0,965.9,2677.0,2,3
24440.0,54440.0,18010.0,31580.0,251.2,756.0,2545.0,1,5
29490.0,46490.0,21340.0,23490.0,293.7,918.0,3090.0,1,5
20110.0,58740.0,15470.0,29930.0,203.2,581.4,2094.0,1,1
35190.0,33670.0,27140.0,19870.0,339.6,1159.0,4048.0,1,2
28920.0,37320.0,23850.0,16500.0,314.0,956.7,3431.0,2,4
16850.0,54670.0,16820.0,24670.0,223.7,680.8,2336.0,2,4
44480.0,28870.0,29720.0,31670.0,524.1,1978.0,5283.0,2,4
39330.0,39310.0,24710.0,31920.0,434.7,1584.0,4179.0,2,5
93050.0,7305.0,6003.0,69950.0,3352.0,27560.0,7744.0,1,6
31840.0,36840.0,22500.0,14260.0,297.9,920.8,3233.0,1,2
24510.0,48310.0,21040.0,35050.0,327.1,1098.0,3231.0,2,3
51960.0,24430.0,30920.0,21540.0,508.6,1679.0,5129.0,1,2
13780.0,63720.0,11480.0,34780.0,162.7,537.9,1617.0,1,1
86180.0,7242.0,6026.0,41840.0,3133.0,26390.0,7922.0,2,6
21710.0,57450.0,17590.0,36210.0,243.0,689.2,2432.0,1,5
91130.0,7305.0,6014.0,64390.0,3571.0,29810.0,7858.0,1,6
43940.0,29330.0,29540.0,29310.0,514.2,1952.0,5229.0,2,4
10450.0,58780.0,12980.0,25740.0,186.4,584.8,1820.0,2,4
67000.0,17740.0,26420.0,47930.0,931.0,3951.0,6574.0,2,4
41740.0,29980.0,28990.0,22130.0,442.0,1544.0,4714.0,2,1
30020.0,47020.0,20380.0,24140.0,287.8,934.2,2992.0,1,5
12810.0,57790.0,10920.0,19110.0,166.7,497.9,1520.0,1,2
23210.0,48890.0,20420.0,30140.0,311.0,1017.0,3078.0,2,3
33750.0,31350.0,27360.0,15990.0,338.4,1103.0,4017.0,1,2
23930.0,49760.0,18400.0,40050.0,315.7,1230.0,3031.0,2,5
16600.0,54210.0,16550.0,23230.0,223.1,672.8,2300.0,2,4
50420.0,27960.0,29520.0,33850.0,533.5,2069.0,5346.0,2,1
20610.0,48730.0,18860.0,19900.0,244.7,771.0,2656.0,2,4
33660.0,28590.0,26600.0,14820.0,447.5,1543.0,4395.0,2,2
51380.0,23780.0,29500.0,23120.0,633.1,2142.0,5424.0,2,2
24550.0,49930.0,17910.0,20350.0,230.1,695.9,2476.0,1,1
15290.0,57820.0,15780.0,29270.0,217.8,649.1,2190.0,2,4
13890.0,55470.0,13980.0,21690.0,221.9,653.9,1992.0,2,2
25760.0,48880.0,20020.0,23690.0,276.6,876.4,2893.0,2,1
23510.0,57590.0,16240.0,30970.0,216.1,636.4,2230.0,1,1
88840.0,5381.0,13160.0,36530.0,2215.0,12850.0,7627.0,2,6
60560.0,21360.0,25490.0,29730.0,745.1,3585.0,6109.0,2,5
42980.0,33620.0,28930.0,24390.0,369.1,1213.0,4339.0,1,1
82180.0,7418.0,15070.0,41160.0,1694.0,9759.0,7208.0,1,6
88160.0,7256.0,6020.0,44120.0,3157.0,27640.0,7926.0,2,6
24590.0,35960.0,18070.0,10330.0,240.6,700.8,2498.0,1,2
37350.0,28950.0,28960.0,18800.0,440.2,1501.0,4662.0,2,4
35840.0,30070.0,27170.0,19970.0,471.5,1639.0,4572.0,2,2
24550.0,53150.0,18800.0,28420.0,253.6,735.2,2615.0,1,5
41560.0,30250.0,28530.0,18850.0,431.6,1523.0,4628.0,2,1
49760.0,28940.0,27040.0,24930.0,541.0,2036.0,4955.0,2,5
71410.0,10900.0,21180.0,28570.0,1189.0,5461.0,6623.0,1,6
31570.0,30420.0,26050.0,12080.0,324.7,1048.0,3794.0,1,2
19020.0,56690.0,18590.0,40940.0,244.2,803.5,2656.0,2,4
88650.0,7277.0,6014.0,45680.0,3194.0,28380.0,7929.0,2,6
13510.0,58380.0,13650.0,26540.0,217.8,640.7,1943.0,2,2
22670.0,49910.0,19950.0,34530.0,310.4,1013.0,3018.0,2,3
53810.0,23180.0,30530.0,25230.0,625.4,2107.0,5541.0,2,4
10520.0,58230.0,12950.0,24340.0,192.8,597.3,1827.0,2,4
25270.0,51800.0,17460.0,22640.0,231.3,691.0,2422.0,1,1
13660.0,59170.0,13690.0,28800.0,205.0,658.7,1963.0,2,1
92450.0,7193.0,15790.0,40830.0,1940.0,10340.0,7590.0,2,6
16960.0,51520.0,15980.0,42570.0,217.2,984.3,2515.0,1,1
17740.0,54210.0,17430.0,25550.0,230.1,699.9,2424.0,2,4
89780.0,7284.0,6026.0,51550.0,3030.0,25500.0,7885.0,2,6
13270.0,59450.0,13450.0,29110.0,197.4,639.4,1921.0,2,1
87980.0,6814.0,11830.0,36270.0,2228.0,14730.0,7683.0,2,6
36080.0,30450.0,27050.0,20790.0,475.8,1676.0,4593.0,2,2
18060.0,51480.0,17400.0,20700.0,228.3,705.2,2424.0,2,4
47050.0,29950.0,29070.0,24750.0,466.5,1623.0,4811.0,1,5
32490.0,30890.0,26800.0,14030.0,333.7,1081.0,3923.0,1,2
53190.0,20400.0,27760.0,27880.0,715.9,2886.0,5896.0,2,3
33720.0,30780.0,25930.0,11960.0,322.9,1054.0,3787.0,1,2
21680.0,53320.0,18030.0,26250.0,250.0,768.7,2558.0,2,1
35780.0,30070.0,27160.0,19740.0,470.2,1635.0,4567.0,2,2
19160.0,61650.0,13380.0,37230.0,180.0,594.7,1874.0,1,1
26120.0,45710.0,21650.0,26800.0,331.3,1094.0,3302.0,2,3
34370.0,30540.0,27430.0,14890.0,338.4,1111.0,4036.0,1,2
50720.0,22010.0,27940.0,25330.0,669.5,2666.0,5707.0,2,3
16040.0,51260.0,15320.0,18250.0,233.0,692.7,2180.0,2,2
52180.0,33100.0,29360.0,26220.0,395.7,1356.0,4555.0,1,1
19080.0,50870.0,17460.0,21650.0,253.6,793.4,2514.0,2,2
13740.0,52770.0,11770.0,15370.0,176.5,527.8,1638.0,1,2
25560.0,50410.0,19950.0,26580.0,274.2,872.2,2881.0,2,1
46820.0,34220.0,26280.0,21230.0,394.5,1407.0,4207.0,1,5
14380.0,60210.0,11200.0,34270.0,160.9,691.4,1712.0,1,5
18280.0,51480.0,17550.0,21160.0,231.3,713.7,2452.0,2,4
9334.0,54220.0,12760.0,21210.0,172.5,619.4,1827.0,2,4
46200.0,24620.0,27550.0,20480.0,594.4,2339.0,5331.0,2,3
19680.0,55260.0,19050.0,36030.0,246.5,788.8,2694.0,2,4
26990.0,50850.0,19090.0,27210.0,265.3,828.8,2738.0,1,5
37350.0,42150.0,23190.0,37570.0,410.3,1545.0,3940.0,2,5
33040.0,29200.0,26360.0,14510.0,438.3,1500.0,4317.0,2,2
37440.0,29400.0,28920.0,19040.0,440.2,1512.0,4669.0,2,4
13740.0,53240.0,11650.0,15650.0,174.2,523.5,1622.0,1,2
49380.0,28940.0,28500.0,22390.0,490.0,1788.0,4911.0,1,5
22600.0,50100.0,20380.0,27000.0,265.3,853.5,2913.0,2,4
10600.0,60390.0,13910.0,39980.0,176.5,653.9,1985.0,2,4
22420.0,50460.0,18710.0,35660.0,309.2,1132.0,2976.0,2,5
14930.0,42770.0,17780.0,27630.0,311.6,1217.0,2938.0,2,3
19460.0,50660.0,18300.0,21420.0,239.5,743.8,2565.0,2,4
52670.0,34260.0,28660.0,24960.0,387.8,1332.0,4438.0,1,1
15420.0,50550.0,12320.0,14360.0,181.2,560.8,1727.0,1,2
37520.0,29010.0,28980.0,20010.0,442.0,1501.0,4666.0,2,4
24800.0,59030.0,15990.0,38100.0,233.0,680.3,2240.0,1,5
47000.0,23310.0,28060.0,24330.0,630.5,2409.0,5479.0,2,3
27860.0,49160.0,20260.0,25830.0,278.9,863.3,2907.0,1,5
34100.0,29300.0,26790.0,16210.0,451.2,1548.0,4423.0,2,2
48890.0,22410.0,28340.0,25780.0,650.9,2481.0,5595.0,2,3
46900.0,27830.0,29260.0,32750.0,563.5,2220.0,5471.0,2,4
49760.0,22120.0,28260.0,26580.0,661.8,2565.0,5657.0,2,3
37250.0,29580.0,27300.0,21390.0,493.1,1746.0,4696.0,2,2
36840.0,29470.0,28750.0,19870.0,438.3,1479.0,4612.0,2,4
20620.0,53010.0,19420.0,30290.0,251.8,797.5,2748.0,2,4
12570.0,57670.0,13180.0,24780.0,194.5,632.0,1882.0,2,1
47360.0,30170.0,28860.0,28120.0,483.8,1718.0,4885.0,1,5
22610.0,49720.0,19850.0,35160.0,311.0,1029.0,3022.0,2,3
19850.0,56100.0,19380.0,49600.0,258.3,857.7,2799.0,2,4
7407.0,61540.0,7649.0,19800.0,133.3,417.4,1102.0,1,2
19640.0,55720.0,18960.0,38750.0,247.7,816.8,2709.0,2,4
34560.0,52940.0,19350.0,33570.0,250.6,793.8,2736.0,1,1
39900.0,30080.0,28020.0,16860.0,421.2,1471.0,4507.0,2,1
43920.0,33620.0,29120.0,26230.0,377.5,1244.0,4397.0,1,1
15020.0,59530.0,13940.0,31760.0,201.5,627.6,1965.0,1,5
14490.0,55550.0,14500.0,22420.0,223.1,660.0,2054.0,2,2
30420.0,41490.0,23220.0,24620.0,374.5,1252.0,3656.0,2,3
72910.0,9374.0,23160.0,29690.0,1220.0,5556.0,7089.0,2,3
34400.0,30580.0,27470.0,15100.0,343.2,1125.0,4059.0,1,2
17720.0,59370.0,15150.0,33750.0,223.7,696.3,2163.0,2,1
86890.0,7277.0,6014.0,46090.0,3233.0,28720.0,7922.0,2,6
28850.0,52250.0,18170.0,28160.0,250.0,804.8,2608.0,1,1
27790.0,57640.0,17090.0,39600.0,239.5,744.2,2428.0,1,5
87550.0,3814.0,6868.0,34480.0,2863.0,18990.0,7837.0,2,6
79150.0,7193.0,14480.0,38430.0,1842.0,11380.0,7577.0,1,6
39500.0,40120.0,23720.0,35520.0,433.4,1644.0,4103.0,2,5
33380.0,36740.0,24690.0,18380.0,378.8,1296.0,3887.0,2,4
37720.0,30000.0,26820.0,20960.0,499.3,1852.0,4742.0,2,2
19930.0,59280.0,15830.0,35610.0,226.6,622.9,2172.0,1,5
49960.0,22120.0,28290.0,26380.0,660.5,2557.0,5657.0,2,3
12950.0,59080.0,13300.0,27920.0,193.4,630.3,1894.0,2,1
47710.0,29900.0,29330.0,31170.0,493.1,1718.0,4951.0,1,5
14140.0,58540.0,14280.0,28610.0,224.8,666.6,2037.0,2,2
104000.0,7305.0,6026.0,67340.0,3298.0,24870.0,7761.0,1,6
14230.0,53070.0,11690.0,15650.0,174.8,532.0,1634.0,1,2
35180.0,33540.0,25180.0,14890.0,360.7,1143.0,3788.0,2,1
16590.0,55160.0,16070.0,25740.0,239.5,734.8,2302.0,2,2
22280.0,54390.0,18350.0,30020.0,253.0,785.1,2611.0,2,1
69760.0,13910.0,22400.0,29230.0,966.3,4706.0,6374.0,1,6
92380.0,7305.0,6328.0,67810.0,3160.0,20730.0,7575.0,1,6
30280.0,41330.0,23120.0,23990.0,372.1,1249.0,3640.0,2,3
39150.0,29060.0,29290.0,22850.0,462.9,1582.0,4798.0,2,4
15060.0,59420.0,14030.0,31310.0,202.7,625.0,1973.0,1,5
19930.0,59170.0,15810.0,35100.0,226.6,623.7,2172.0,1,5
43580.0,32170.0,27740.0,18720.0,416.4,1357.0,4343.0,1,5
21730.0,52130.0,20050.0,31220.0,260.0,839.5,2863.0,2,4
22270.0,49540.0,18070.0,38620.0,286.6,1129.0,2893.0,2,5
34960.0,47060.0,20760.0,29270.0,311.6,1057.0,3158.0,1,1
21270.0,50280.0,18350.0,35020.0,284.8,1053.0,2861.0,2,5
15950.0,55970.0,16610.0,26800.0,223.1,669.7,2304.0,2,4
17800.0,48080.0,16350.0,16280.0,241.2,743.3,2338.0,2,2
13400.0,61410.0,10940.0,25290.0,175.4,563.8,1578.0,1,2
12980.0,64580.0,11590.0,35100.0,172.5,527.3,1619.0,1,1
18740.0,49340.0,17200.0,18780.0,247.7,768.7,2462.0,2,2
52770.0,25450.0,27460.0,24880.0,603.2,2516.0,5486.0,2,5
49600.0,33150.0,29080.0,31990.0,425.5,1504.0,4685.0,1,1
75150.0,7305.0,15940.0,36830.0,1620.0,9452.0,7324.0,1,6
31670.0,40510.0,23670.0,24810.0,385.4,1303.0,3766.0,2,3
